combination,accuracy_original,accuracy_normalized,pls_x,pls_y,pls_z
Combination_784,0.15388011503590632,-0.48144570022580935,1.0720119781523123,-0.7796253468305274,-0.03571328436913501
Combination_785,0.14135400710727894,-1.2927465127133533,0.932924947629154,0.6335650031459839,0.32149975168828615
Combination_786,0.1530323770985363,-0.5363526578605091,0.6853065872577867,-0.38885243972108663,-0.9373436941015175
Combination_787,0.1375853127994874,-1.53684027043523,1.0678513797076654,1.733572685580624,0.8275274088296293
Combination_788,0.14824040500302504,-0.8467228763400118,0.6696197652559102,-0.6158146953633289,-0.9229376020365931
Combination_789,0.17415778929106507,0.8319146581796921,-0.07802174292253461,-1.5958397923905503,0.622019984423274
Combination_790,0.15899530396775063,-0.1501411194191723,0.07774928820368233,-1.9138225457211444,0.7937840001330558
Combination_791,0.17876351076003255,1.130221649557668,-1.8747407875155166,0.4505807208077786,1.2962479129422444
Combination_792,0.14415809714398106,-1.111129003266111,1.0541604903901982,1.1143594938183778,-0.37827497851357117
Combination_793,0.1791704281967914,1.1565771982196207,-1.281822744432827,0.3893557225401147,0.34489665152075544
Combination_794,0.1602183240786186,-0.07092759074055405,-0.3430478602354658,1.1658576203781557,1.185658310780374
Combination_795,0.15637446280288694,-0.3198898217750935,0.9029966374242389,0.0889480534400835,0.8801366293597033
Combination_796,0.14713496238067691,-0.9183210537451202,0.8807843069693914,-0.008173035228998593,-1.3345623778774167
Combination_797,0.14579751714929498,-1.0049457586463064,0.41141584282063987,1.7277319012506838,1.5518510137664063
Combination_798,0.13531750109748938,-1.6837236828154531,1.3684264497146508,0.5187456465445455,-0.1258243628996254
Combination_799,0.15661753555192803,-0.30414629474225346,0.36148719690027287,-0.5863568886629236,1.1439190671713197
Combination_800,0.1577848386348183,-0.22854149036373503,1.2858283890884228,-1.0802621148222928,-0.7205012894348526
Combination_801,0.16813321672280387,0.4417104026064225,-0.7995042548946503,-0.9502465738981771,-0.987362893999389
Combination_802,0.13693666159875312,-1.5788526216919239,1.0968848941183449,-0.2772603291817868,1.6674349467800251
Combination_803,0.1618095552898715,0.03213452415585527,-0.5846175561516312,-1.6134670010264176,-1.0268994322830858
Combination_804,0.17634049859312778,0.9732860913716819,-1.0302677364974593,-1.589685599755544,0.19980630282096468
Combination_805,0.17176455259674694,0.67690762122627,-0.4583989791390615,0.9031307701984046,-0.504995819090554
Combination_806,0.17159079105535047,0.6656532970166033,-0.6689891954168902,-1.6169519647677293,-0.674517430857707
Combination_807,0.16280897547460296,0.09686575691459542,-0.7469452976362951,1.3415008446723822,1.2518638221551543
Combination_808,0.17785807985626173,1.0715779884886314,-1.5706921376589824,0.7888162757302687,0.47603313142187165
Combination_809,0.16884044482213356,0.48751670851321444,-0.36183915146869466,0.7965970026910744,-1.783424894685289
Combination_810,0.15362290539638765,-0.49810485650245423,0.6152359622172905,1.6956474118105764,0.15157951938234804
Combination_811,0.1352685036155971,-1.68689719026849,1.0690618325833878,1.657892591357974,-0.9410325331087319
Combination_812,0.15182044198773215,-0.6148482245345323,0.9560855845841717,-0.46736856070857147,-0.8523310653849678
