combination,accuracy_original,accuracy_normalized,pls_x,pls_y,pls_z
Combination_823,0.16903350371974812,0.506578115627331,-0.6140794104241599,0.013197035627216469,-1.6588505801303912
Combination_824,0.13878630165210026,-1.4491474225801788,2.0124838034305736,-0.6578436823169502,1.1678168948369825
Combination_825,0.151668400300062,-0.6162158590199794,1.0885855298158953,1.9120816241102092,-0.7126457931067985
Combination_826,0.12991620618846864,-2.0226706260078986,2.1495741631863012,-1.021909242603735,-0.11254205576452923
Combination_827,0.1548047831953904,-0.41342341189470605,0.28641064365832963,0.41986660239814133,0.05194174448505004
Combination_828,0.15022590479819145,-0.7094848260288377,0.5949300324845804,-0.3359198633280371,1.257330144611571
Combination_829,0.1438140534929657,-1.1240627204328841,1.3412631268837376,-0.1529855463800821,-0.7125666390393122
Combination_830,0.16725454253417127,0.3915539287841505,-0.545371334911312,0.29092724350550186,-1.2691763911831788
Combination_831,0.17347346608726535,0.793657488172713,-0.9113925349761213,0.8482248397478513,-0.9804947676329802
Combination_832,0.15618019086067583,-0.3244922145420028,0.36770185168190456,-0.7999518645960928,-1.0528852843538907
Combination_833,0.17758587342565457,1.059557786561046,-0.916241062505983,-0.3606919142317326,-1.3883265337757322
Combination_834,0.16165987230345819,0.02981338089532745,-0.1807487304661276,0.7732674396946221,-2.3743831765471217
Combination_835,0.1779341674282765,1.0820778026011673,-1.4758303805069943,0.7068271792902067,0.6496650722992325
Combination_836,0.1393364888029116,-1.4135733863691975,1.5536179765897191,-0.6837218715124371,-0.6252864120511441
Combination_837,0.18884715284956824,1.787690316405694,-1.3658920297831854,0.9964955001980916,-1.2383733038972407
Combination_838,0.1477161690187243,-0.8717594836014452,0.902379978248713,0.07663079554684799,-1.1028066952522513
Combination_839,0.15077721054553062,-0.67383846353156,0.9317712285396557,-0.01042202538278364,-1.6402343047802288
Combination_840,0.18276741101814814,1.3945859777358192,-1.1865326519270705,0.16636832320276457,0.8774765953788515
Combination_841,0.17644927697423174,0.9860676600457994,-1.0767251228531247,0.13254933586850448,-1.0128146841687866
Combination_842,0.1634551428259402,0.14589209789390287,-0.5754902155261952,-1.2955091885596715,-1.4063406919636443
Combination_843,0.15095629210039646,-0.6622593968301261,0.9723203316834016,1.5788394864132835,0.8641124572470149
Combination_844,0.17538703673558054,0.9173852623220172,-0.8087654555539573,-0.41754704796750486,1.2266987950241277
Combination_845,0.1647560677887516,0.2300073878758219,-0.480440263913924,-0.14348002638578622,-0.45725813614767696
Combination_846,0.16717492066632675,0.3864057329280496,-0.510586974431104,-0.17609329445278488,0.1499890259805528
Combination_847,0.15893586842771462,-0.14631543703808622,-0.09764618973846823,1.4381466847059117,0.019536180505954903
Combination_848,0.1457251822848864,-1.0004928319915083,0.8987040475939169,-0.34670231262554874,-0.12191078114160595
Combination_849,0.16250589570611612,0.08451561652025738,0.6053079100326966,-1.5575916263408063,-1.4737487929993254
Combination_850,0.18201235388983658,1.3457654453327912,-1.1463912823214057,-1.7708518393716481,-0.025479957180144425
Combination_851,0.17955143229246992,1.1866470182884523,-1.6993042248776988,0.9145334218639742,-0.0644971851285668
Combination_852,0.15991501227747887,-0.08300589097561077,-0.3692080271804664,0.712666050458384,0.5625396418661927
Combination_853,0.13919496494455263,-1.4227240451124188,1.6252732118034068,0.15821635756511165,0.35736482289865146
Combination_854,0.16076220798717594,-0.02822785624668655,0.34248290231841233,0.8156124233804043,-0.7150219589059719
Combination_855,0.13714564023085565,-1.555229414359243,1.2960598193726205,1.236452946123292,-0.5598360027493516
Combination_856,0.19005967248475883,1.8660894890239335,-1.8160526090920621,0.4823955937999737,-0.2071742632278677
Combination_857,0.16347460312545228,0.14715036319235344,-0.1520070492637187,1.2721432595352036,-0.506135476918534
