agent_id,pca_x,pca_y,accuracy,accuracy_normalized,pca_z
D6,-5.048295067845001,-2.583293097258464,0.08871187060408076,-1.348295422117911,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.08043578710291965,-1.494086706514033,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.09292520712994376,-1.274073389001343,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.08715825092316234,-1.3756639483915296,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.08922448633061307,-1.339265196025785,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.08915955798182523,-1.3404089722288854,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.10155671758649923,-1.1220209120582054,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.07748446169131043,-1.5460771827301147,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.10003765499783086,-1.1487806814405452,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.08476790967649352,-1.4177721412883248,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.09361685619331786,-1.261889316029322,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.08534077269215676,-1.407680600425444,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.09783019271918113,-1.1876672829127493,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.09206323651239974,-1.2892578423029355,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.09412947191985051,-1.2528590899371903,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.07893514250063799,-1.5205220250989722,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.09133230210531214,-1.3021339649282895,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.0672600462101232,-1.7261902356002015,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.08981323951664368,-1.328893734310631,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.07454349419530644,-1.5978851941584087,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.08339244071213088,-1.4420023688994041,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.07511635721096974,-1.587793653295527,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.08760577723799402,-1.3677803357828338,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.0818388210312124,-1.469370895173024,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.08390505643866325,-1.4329721428072775,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.0857797000278034,-1.3999484672236084,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.0981768596324776,-1.1815604070529249,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.07410460373728874,-1.6056166777248355,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.09665779704380927,-1.2083201764352642,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.08138805172247177,-1.4773116362830465,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.09023699823929626,-1.321428811024041,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.08196091473813512,-1.467220095420164,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.0944503347651594,-1.2472067779074705,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.0886833785583779,-1.3487973372976587,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.09074961396582872,-1.3123985849319129,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.08344503121600771,-1.4410759358702827,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.09584219082068196,-1.2226878756995982,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.0717699349254931,-1.646744146371509,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.09432312823201343,-1.2494476450819412,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.07905338291067633,-1.5184391049297163,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.08790232942750065,-1.362556279670714,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.07962624592633948,-1.5083475640668373,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.09211566595336358,-1.2883342465541472,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.08634870974658214,-1.3899248059443343,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.08841494515403298,-1.353526053578588,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.08496346934200442,-1.4143271670070827,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.09736062894667855,-1.1959391068364005,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.07328837305148973,-1.6199953775083102,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.09584156635801021,-1.22269887621874,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.08057182103667286,-1.4916903360665195,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.08942076755349752,-1.3358075108075111,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.08114468405233613,-1.4815987952036385,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.09363410407936026,-1.2615854776909476,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.08786714787257902,-1.3631760370811314,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.08993338328002969,-1.326777284715388,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.07995855347396877,-1.502493642441155,2.7971770615255305
D2,3.5097615228260888,-2.799590389174045,0.09235571307864292,-1.2841055822704723,-2.164241259036194
D3,-1.5971947282123482,2.7233882835404373,0.06828345718345408,-1.7081618529423825,-0.2949782149641217
D4,0.3360712481066994,-0.6646120271828578,0.09083665048997458,-1.3108653516528117,2.1557214211825655
D5,3.8537699129519827,0.6750126263763486,0.07556690516863714,-1.5798568115005929,1.3062964248356237
D6,-5.048295067845001,-2.583293097258464,0.08441585168546173,-1.4239739862415859,0.24575751061624632
D7,0.41099510601674466,2.9071571771047995,0.07613976818430047,-1.5697652706377105,0.26836233425523925
D8,-1.2810282926229075,-0.7008173262336059,0.08862918821132448,-1.3497519531250222,-0.4976237556446618
D9,-0.8706017875745025,1.7770989825298422,0.0828622320045432,-1.4513425125152066,-3.579102470889526
D10,1.0470148782304571,-1.612784278725635,0.08492846741199397,-1.4149437601494612,-0.23736905188070126
D1,-0.3604927918772134,0.2784400490231789,0.09629312809167798,-1.214744175770596,2.7971770615255305
