combination,pca_x,pca_y,accuracy,accuracy_normalized,pca_z
A1+B3+C4+D7,0.15751283604651412,1.927681552349674,0.18287477771837607,0.31047604493408915,-0.4705416163877654
A1+B3+C4+D8,0.15751283604651317,-1.1796385277049164,0.19536419774540034,0.5304893624467822,-0.4705416163877717
A1+B3+C4+D9,0.1575128360465137,0.8021162493512445,0.18959724153861868,0.4288988030565912,-0.4705416163877678
A1+B3+C4+D10,0.15751283604651314,-1.6105739662341216,0.1916634769460695,0.46529755542233736,-0.4705416163877735
A1+B3+C5+D1,0.15751283604651356,-0.5517666961044927,0.17646914752685702,0.19763462026055623,0.0006153537281718005
A1+B3+C5+D2,0.15751283604651373,-0.06766121600471735,0.18886630713153127,0.4160226804312407,0.0006153537281730346
A1+B3+C5+D3,0.1575128360465138,0.6758717299825076,0.16479405123634264,-0.008033590240665883,0.0006153537281740559
A1+B3+C5+D4,0.15751283604651328,-1.4882706096360887,0.18734724454286286,0.38926291104890004,0.0006153537281702681
A1+B3+C5+D5,0.15751283604651417,1.4442330585140644,0.17207749922152557,0.12027145120112144,0.0006153537281761593
A1+B3+C5+D6,0.15751283604651367,0.04800842548685446,0.18092644573835012,0.27615427646012786,0.0006153537281735886
A1+B3+C5+D7,0.1575128360465142,1.9276815523496735,0.17265036223718885,0.13036299206400284,0.0006153537281775662
A1+B3+C5+D8,0.15751283604651325,-1.1796385277049168,0.1851397822642131,0.35037630957669547,0.0006153537281713261
A1+B3+C5+D9,0.15751283604651378,0.802116249351244,0.17937282605743168,0.24878575018650884,0.0006153537281752033
A1+B3+C5+D10,0.15751283604651323,-1.6105739662341225,0.18143906146488237,0.28518450255225253,0.000615353728169515
A1+B3+C6+D1,0.1575128360465121,-0.551766696104493,0.18331370505402259,0.31820817813592256,-0.4824011352480625
A1+B3+C6+D2,0.15751283604651226,-0.06766121600471768,0.19571086465869694,0.536596238306609,-0.4824011352480613
A1+B3+C6+D3,0.15751283604651234,0.6758717299825071,0.1716386087635078,0.11253996763469361,-0.4824011352480603
A1+B3+C6+D4,0.1575128360465118,-1.4882706096360887,0.19419180207002848,0.5098364689242674,-0.482401135248064
A1+B3+C6+D5,0.1575128360465127,1.444233058514064,0.17892205674869097,0.24084500907648485,-0.48240113524805817
A1+B3+C6+D6,0.1575128360465122,0.04800842548685413,0.1877710032655154,0.3967278343354893,-0.4824011352480607
A1+B3+C6+D7,0.15751283604651273,1.927681552349673,0.17949491976435442,0.25093654993936915,-0.4824011352480567
A1+B3+C6+D8,0.15751283604651178,-1.1796385277049173,0.1919843397913785,0.47094986745205886,-0.482401135248063
A1+B3+C6+D9,0.1575128360465123,0.8021162493512436,0.18621738358459694,0.3693593080618698,-0.4824011352480591
A1+B3+C6+D10,0.15751283604651176,-1.6105739662341227,0.1882836189920478,0.4057580604276164,-0.48240113524806477
A1+B3+C7+D1,0.1575128360465128,-0.55176669610449,0.18097903624222705,0.27708070948925106,-0.7684490512307304
A1+B3+C7+D2,0.15751283604651298,-0.06766121600471468,0.19337619584690113,0.49546876965993253,-0.7684490512307292
A1+B3+C7+D3,0.15751283604651306,0.6758717299825102,0.16930393995171225,0.07141249898802159,-0.768449051230728
A1+B3+C7+D4,0.15751283604651253,-1.488270609636086,0.19185713325823275,0.46870900027759244,-0.768449051230732
A1+B3+C7+D5,0.15751283604651342,1.444233058514067,0.1765873879368953,0.19971754042981085,-0.7684490512307259
A1+B3+C7+D6,0.15751283604651292,0.048008425486857124,0.18543633445372,0.35560036568881975,-0.7684490512307286
A1+B3+C7+D7,0.15751283604651345,1.9276815523496762,0.17716025095255872,0.2098090812926947,-0.7684490512307246
A1+B3+C7+D8,0.1575128360465125,-1.1796385277049142,0.18964967097958285,0.42982239880538536,-0.7684490512307307
A1+B3+C7+D9,0.15751283604651303,0.8021162493512467,0.18388271477280155,0.3282318394152007,-0.7684490512307269
A1+B3+C7+D10,0.15751283604651248,-1.6105739662341199,0.18594895018025237,0.3646305917809468,-0.7684490512307326
A1+B3+C8+D1,0.15751283604650937,-0.5517666961044888,0.18249747436822356,0.30382947835244734,-2.19783716705879
A1+B3+C8+D2,0.15751283604650954,-0.06766121600471346,0.19489463397289777,0.5222175385231312,-2.197837167058789
A1+B3+C8+D3,0.15751283604650962,0.6758717299825114,0.17082237807770898,0.0981612678512218,-2.197837167058788
A1+B3+C8+D4,0.1575128360465091,-1.4882706096360847,0.1933755713842295,0.4954577691407931,-2.1978371670587915
A1+B3+C8+D5,0.15751283604650998,1.4442330585140684,0.1781058260628921,0.22646630929301254,-2.197837167058786
A1+B3+C8+D6,0.15751283604650948,0.048008425486858346,0.18695477257971643,0.382349134552015,-2.197837167058789
A1+B3+C8+D7,0.15751283604651,1.927681552349677,0.1786786890785554,0.23655785015589442,-2.1978371670587844
A1+B3+C8+D8,0.15751283604650906,-1.179638527704913,0.1911681091055794,0.45657116766858263,-2.1978371670587906
A1+B3+C8+D9,0.1575128360465096,0.8021162493512478,0.18540115289879813,0.35498060827839845,-2.1978371670587866
A1+B3+C8+D10,0.15751283604650904,-1.6105739662341185,0.18746738830624882,0.39137936064414214,-2.197837167058793
A1+B3+C9+D1,0.15751283604651614,-0.5517666961044944,0.17749255850018783,0.21566300291837392,0.7615170618885694
A1+B3+C9+D2,0.1575128360465163,-0.06766121600471901,0.18988971810486194,0.4340510630890559,0.7615170618885706
A1+B3+C9+D3,0.1575128360465164,0.6758717299825059,0.16581746220967336,0.009994792417150329,0.7615170618885717
A1+B3+C9+D4,0.15751283604651586,-1.48827060963609,0.1883706555161938,0.4072912937067202,0.7615170618885677
A1+B3+C9+D5,0.15751283604651675,1.444233058514063,0.17310091019485638,0.13829983385893913,0.7615170618885738
A1+B3+C9+D6,0.15751283604651625,0.048008425486852795,0.18194985671168087,0.29418265911794456,0.7615170618885712
A1+B3+C9+D7,0.15751283604651678,1.9276815523496718,0.1736737732105195,0.14839137472181757,0.7615170618885752
A1+B3+C9+D8,0.15751283604651584,-1.1796385277049186,0.1861631932375438,0.36840469223451117,0.761517061888569
A1+B3+C9+D9,0.15751283604651636,0.8021162493512423,0.18039623703076235,0.26681413284432404,0.7615170618885728
A1+B3+C9+D10,0.1575128360465158,-1.610573966234124,0.1824624724382131,0.3032128852100687,0.7615170618885672
A1+B3+C10+D1,0.15751283604651736,-0.5517666961044975,0.19382713311789732,0.5034124695889378,1.8409136619256854
A1+B3+C10+D2,0.15751283604651753,-0.06766121600472212,0.20622429272257128,0.7218005297596174,1.8409136619256865
A1+B3+C10+D3,0.1575128360465176,0.6758717299825028,0.18215203682738243,0.29774425908770696,1.8409136619256874
A1+B3+C10+D4,0.15751283604651709,-1.4882706096360931,0.20470523013390288,0.6950407603772768,1.8409136619256836
A1+B3+C10+D5,0.15751283604651797,1.44423305851406,0.18943548481256567,0.42604930052949963,1.8409136619256896
A1+B3+C10+D6,0.15751283604651747,0.048008425486849686,0.19828443132939022,0.5819321257885061,1.8409136619256872
A1+B3+C10+D7,0.157512836046518,1.9276815523496686,0.1900083478282289,0.4361408413923801,1.840913661925691
A1+B3+C10+D8,0.15751283604651706,-1.1796385277049217,0.20249776785525322,0.6561541589050741,1.840913661925685
A1+B3+C10+D9,0.15751283604651758,0.8021162493512392,0.1967308116484717,0.5545635995148855,1.8409136619256885
A1+B3+C10+D10,0.15751283604651703,-1.6105739662341272,0.19879704705592238,0.5909623518806293,1.8409136619256827
A1+B4+C1+D1,-0.7237489287920313,-0.5517666961044974,0.08130858013504537,-1.4787116058220522,1.7916311606478106
A1+B4+C1+D2,-0.7237489287920312,-0.0676612160047219,0.09370573973971974,-1.2603235456513655,1.7916311606478117
A1+B4+C1+D3,-0.723748928792031,0.6758717299825029,0.06963348384453091,-1.6843798163232755,1.7916311606478126
A1+B4+C1+D4,-0.7237489287920317,-1.4882706096360931,0.09218667715105121,-1.2870833150337084,1.7916311606478088
A1+B4+C1+D5,-0.7237489287920308,1.44423305851406,0.07691693182971386,-1.556074774881488,1.7916311606478148
A1+B4+C1+D6,-0.7237489287920311,0.04800842548684991,0.08576587834653841,-1.4001919496224815,1.7916311606478124
A1+B4+C1+D7,-0.7237489287920306,1.9276815523496686,0.07748979484537734,-1.5459832340186033,1.7916311606478161
A1+B4+C1+D8,-0.7237489287920317,-1.1796385277049215,0.08997921487240142,-1.3259699165059136,1.7916311606478101
A1+B4+C1+D9,-0.7237489287920312,0.8021162493512394,0.08421225866562006,-1.4275604758960991,1.7916311606478137
A1+B4+C1+D10,-0.7237489287920318,-1.610573966234127,0.08627849407307081,-1.3911617235303542,1.791631160647808
A1+B4+C2+D1,-0.723748928792036,-0.5517666961044936,0.08756644439215507,-1.3684732222324463,-0.3228127239286534
A1+B4+C2+D2,-0.7237489287920359,-0.06766121600471824,0.09996360399682915,-1.1500851620617647,-0.3228127239286522
A1+B4+C2+D3,-0.7237489287920357,0.6758717299825067,0.07589134810164036,-1.574141432733674,-0.3228127239286512
A1+B4+C2+D4,-0.7237489287920363,-1.4882706096360896,0.09844454140816075,-1.1768449314441052,-0.3228127239286549
A1+B4+C2+D5,-0.7237489287920355,1.4442330585140635,0.08317479608682346,-1.4458363912918837,-0.32281272392864907
A1+B4+C2+D6,-0.7237489287920358,0.04800842548685368,0.09202374260364783,-1.2899535660328805,-0.3228127239286516
A1+B4+C2+D7,-0.7237489287920352,1.9276815523496726,0.0837476591024867,-1.4357448504290031,-0.3228127239286476
A1+B4+C2+D8,-0.7237489287920363,-1.1796385277049177,0.09623707912951081,-1.2157315329163128,-0.3228127239286539
A1+B4+C2+D9,-0.7237489287920359,0.8021162493512431,0.09047012292272953,-1.317322092306497,-0.32281272392865
A1+B4+C2+D10,-0.7237489287920365,-1.6105739662341234,0.09253635833018026,-1.2809233399407527,-0.3228127239286557
A1+B4+C3+D1,-0.7237489287920357,-0.5517666961044929,0.08425457239258771,-1.4268150783174818,-0.15263554433624213
A1+B4+C3+D2,-0.7237489287920356,-0.06766121600471757,0.09665173199726203,-1.208427018146796,-0.1526355443362409
A1+B4+C3+D3,-0.7237489287920353,0.6758717299825073,0.07257947610207315,-1.632483288818707,-0.15263554433623988
A1+B4+C3+D4,-0.723748928792036,-1.4882706096360887,0.09513266940859362,-1.2351867875291367,-0.15263554433624363
A1+B4+C3+D5,-0.7237489287920351,1.4442330585140644,0.07986292408725644,-1.5041782473769134,-0.15263554433623774
A1+B4+C3+D6,-0.7237489287920355,0.04800842548685424,0.08871187060408076,-1.348295422117911,-0.1526355443362403
A1+B4+C3+D7,-0.7237489287920349,1.927681552349673,0.08043578710291965,-1.494086706514033,-0.15263554433623636
A1+B4+C3+D8,-0.723748928792036,-1.1796385277049173,0.09292520712994376,-1.274073389001343,-0.1526355443362426
A1+B4+C3+D9,-0.7237489287920356,0.8021162493512438,0.08715825092316234,-1.3756639483915296,-0.1526355443362387
A1+B4+C3+D10,-0.7237489287920361,-1.6105739662341225,0.08922448633061307,-1.339265196025785,-0.1526355443362444
A1+B4+C4+D1,-0.7237489287920347,-0.5517666961044918,0.08915955798182523,-1.3404089722288854,-0.4705416163877692
A1+B4+C4+D2,-0.7237489287920346,-0.06766121600471646,0.10155671758649923,-1.1220209120582054,-0.470541616387768
A1+B4+C4+D3,-0.7237489287920343,0.6758717299825083,0.07748446169131043,-1.5460771827301147,-0.470541616387767
A1+B4+C4+D4,-0.723748928792035,-1.4882706096360878,0.10003765499783086,-1.1487806814405452,-0.4705416163877707
A1+B4+C4+D5,-0.7237489287920341,1.4442330585140652,0.08476790967649352,-1.4177721412883248,-0.47054161638776487
A1+B4+C4+D6,-0.7237489287920345,0.04800842548685524,0.09361685619331786,-1.261889316029322,-0.4705416163877674
A1+B4+C4+D7,-0.7237489287920339,1.927681552349674,0.08534077269215676,-1.407680600425444,-0.47054161638776343
A1+B4+C4+D8,-0.723748928792035,-1.1796385277049162,0.09783019271918113,-1.1876672829127493,-0.4705416163877697
A1+B4+C4+D9,-0.7237489287920346,0.8021162493512447,0.09206323651239974,-1.2892578423029355,-0.4705416163877658
A1+B4+C4+D10,-0.7237489287920351,-1.6105739662341216,0.09412947191985051,-1.2528590899371903,-0.4705416163877715
A1+B4+C5+D1,-0.7237489287920347,-0.5517666961044925,0.07893514250063799,-1.5205220250989722,0.0006153537281737989
A1+B4+C5+D2,-0.7237489287920346,-0.06766121600471713,0.09133230210531214,-1.3021339649282895,0.000615353728175033
A1+B4+C5+D3,-0.7237489287920343,0.6758717299825078,0.0672600462101232,-1.7261902356002015,0.0006153537281760543
A1+B4+C5+D4,-0.723748928792035,-1.4882706096360883,0.08981323951664368,-1.328893734310631,0.0006153537281722665
A1+B4+C5+D5,-0.7237489287920341,1.4442330585140648,0.07454349419530644,-1.5978851941584087,0.0006153537281781577
A1+B4+C5+D6,-0.7237489287920345,0.04800842548685468,0.08339244071213088,-1.4420023688994041,0.000615353728175587
A1+B4+C5+D7,-0.7237489287920339,1.9276815523496735,0.07511635721096974,-1.587793653295527,0.0006153537281795646
A1+B4+C5+D8,-0.723748928792035,-1.1796385277049168,0.08760577723799402,-1.3677803357828338,0.0006153537281733245
A1+B4+C5+D9,-0.7237489287920346,0.8021162493512443,0.0818388210312124,-1.469370895173024,0.0006153537281772017
A1+B4+C5+D10,-0.7237489287920351,-1.610573966234122,0.08390505643866325,-1.4329721428072775,0.0006153537281715134
A1+B4+C6+D1,-0.7237489287920361,-0.5517666961044929,0.0857797000278034,-1.3999484672236084,-0.4824011352480605
A1+B4+C6+D2,-0.723748928792036,-0.06766121600471746,0.0981768596324776,-1.1815604070529249,-0.4824011352480593
A1+B4+C6+D3,-0.7237489287920358,0.6758717299825073,0.07410460373728874,-1.6056166777248355,-0.4824011352480583
A1+B4+C6+D4,-0.7237489287920365,-1.4882706096360887,0.09665779704380927,-1.2083201764352642,-0.482401135248062
A1+B4+C6+D5,-0.7237489287920356,1.4442330585140644,0.08138805172247177,-1.4773116362830465,-0.48240113524805617
A1+B4+C6+D6,-0.7237489287920359,0.04800842548685435,0.09023699823929626,-1.321428811024041,-0.4824011352480587
A1+B4+C6+D7,-0.7237489287920353,1.927681552349673,0.08196091473813512,-1.467220095420164,-0.4824011352480547
A1+B4+C6+D8,-0.7237489287920365,-1.179638527704917,0.0944503347651594,-1.2472067779074705,-0.482401135248061
A1+B4+C6+D9,-0.723748928792036,0.8021162493512438,0.0886833785583779,-1.3487973372976587,-0.4824011352480571
A1+B4+C6+D10,-0.7237489287920366,-1.6105739662341225,0.09074961396582872,-1.3123985849319129,-0.4824011352480628
A1+B4+C7+D1,-0.7237489287920355,-0.5517666961044898,0.08344503121600771,-1.4410759358702827,-0.7684490512307284
A1+B4+C7+D2,-0.7237489287920353,-0.06766121600471446,0.09584219082068196,-1.2226878756995982,-0.7684490512307272
A1+B4+C7+D3,-0.7237489287920351,0.6758717299825104,0.0717699349254931,-1.646744146371509,-0.768449051230726
A1+B4+C7+D4,-0.7237489287920358,-1.4882706096360856,0.09432312823201343,-1.2494476450819412,-0.76844905123073
A1+B4+C7+D5,-0.7237489287920349,1.4442330585140675,0.07905338291067633,-1.5184391049297163,-0.7684490512307239
A1+B4+C7+D6,-0.7237489287920352,0.048008425486857347,0.08790232942750065,-1.362556279670714,-0.7684490512307266
A1+B4+C7+D7,-0.7237489287920347,1.9276815523496762,0.07962624592633948,-1.5083475640668373,-0.7684490512307226
A1+B4+C7+D8,-0.7237489287920358,-1.1796385277049142,0.09211566595336358,-1.2883342465541472,-0.7684490512307287
A1+B4+C7+D9,-0.7237489287920353,0.8021162493512467,0.08634870974658214,-1.3899248059443343,-0.7684490512307249
A1+B4+C7+D10,-0.7237489287920359,-1.6105739662341194,0.08841494515403298,-1.353526053578588,-0.7684490512307306
A1+B4+C8+D1,-0.7237489287920388,-0.5517666961044886,0.08496346934200442,-1.4143271670070827,-2.1978371670587884
A1+B4+C8+D2,-0.7237489287920387,-0.06766121600471324,0.09736062894667855,-1.1959391068364005,-2.197837167058787
A1+B4+C8+D3,-0.7237489287920384,0.6758717299825115,0.07328837305148973,-1.6199953775083102,-2.197837167058786
A1+B4+C8+D4,-0.7237489287920391,-1.4882706096360843,0.09584156635801021,-1.22269887621874,-2.1978371670587897
A1+B4+C8+D5,-0.7237489287920382,1.4442330585140684,0.08057182103667286,-1.4916903360665195,-2.1978371670587844
A1+B4+C8+D6,-0.7237489287920386,0.04800842548685857,0.08942076755349752,-1.3358075108075111,-2.197837167058787
A1+B4+C8+D7,-0.723748928792038,1.9276815523496775,0.08114468405233613,-1.4815987952036385,-2.1978371670587826
A1+B4+C8+D8,-0.7237489287920391,-1.1796385277049128,0.09363410407936026,-1.2615854776909476,-2.197837167058789
A1+B4+C8+D9,-0.7237489287920387,0.802116249351248,0.08786714787257902,-1.3631760370811314,-2.197837167058785
A1+B4+C8+D10,-0.7237489287920392,-1.6105739662341183,0.08993338328002969,-1.326777284715388,-2.197837167058791
A1+B4+C9+D1,-0.7237489287920321,-0.5517666961044941,0.07995855347396877,-1.502493642441155,0.7615170618885714
A1+B4+C9+D2,-0.723748928792032,-0.06766121600471879,0.09235571307864292,-1.2841055822704723,0.7615170618885726
A1+B4+C9+D3,-0.7237489287920318,0.6758717299825061,0.06828345718345408,-1.7081618529423825,0.7615170618885737
A1+B4+C9+D4,-0.7237489287920325,-1.48827060963609,0.09083665048997458,-1.3108653516528117,0.7615170618885697
A1+B4+C9+D5,-0.7237489287920316,1.444233058514063,0.07556690516863714,-1.5798568115005929,0.7615170618885758
A1+B4+C9+D6,-0.7237489287920319,0.04800842548685302,0.08441585168546173,-1.4239739862415859,0.7615170618885732
A1+B4+C9+D7,-0.7237489287920313,1.9276815523496718,0.07613976818430047,-1.5697652706377105,0.7615170618885772
A1+B4+C9+D8,-0.7237489287920325,-1.1796385277049184,0.08862918821132448,-1.3497519531250222,0.761517061888571
A1+B4+C9+D9,-0.723748928792032,0.8021162493512425,0.0828622320045432,-1.4513425125152066,0.7615170618885748
A1+B4+C9+D10,-0.7237489287920326,-1.6105739662341239,0.08492846741199397,-1.4149437601494612,0.7615170618885692
A1+B4+C10+D1,-0.7237489287920309,-0.5517666961044972,0.09629312809167798,-1.214744175770596,1.8409136619256876
A1+B4+C10+D2,-0.7237489287920308,-0.0676612160047219,0.10869028769635235,-0.9963561155999093,1.8409136619256887
A1+B4+C10+D3,-0.7237489287920306,0.675871729982503,0.08461803180116328,-1.4204123862718234,1.8409136619256896
A1+B4+C10+D4,-0.7237489287920312,-1.4882706096360931,0.10717122510768388,-1.0231158849822508,1.8409136619256858
A1+B4+C10+D5,-0.7237489287920303,1.44423305851406,0.09190147978634647,-1.2921073448300318,1.8409136619256918
A1+B4+C10+D6,-0.7237489287920307,0.04800842548684991,0.1007504263031711,-1.1362245195710239,1.8409136619256894
A1+B4+C10+D7,-0.7237489287920301,1.9276815523496686,0.09247434280200977,-1.28201580396715,1.8409136619256932
A1+B4+C10+D8,-0.7237489287920312,-1.1796385277049215,0.10496376282903379,-1.0620024864544613,1.8409136619256872
A1+B4+C10+D9,-0.7237489287920308,0.8021162493512394,0.09919680662225239,-1.1635930458446477,1.8409136619256907
A1+B4+C10+D10,-0.7237489287920313,-1.610573966234127,0.10126304202970335,-1.1271942934788992,1.840913661925685
A1+B5+C1+D1,-1.7150779297728118,-0.551766696104497,0.11709033688658826,-0.8483810546591533,1.7916311606478124
A1+B5+C1+D2,-1.7150779297728118,-0.06766121600472168,0.12948749649126234,-0.6299929944884718,1.7916311606478135
A1+B5+C1+D3,-1.7150779297728114,0.6758717299825032,0.10541524059607346,-1.0540492651603828,1.7916311606478144
A1+B5+C1+D4,-1.715077929772812,-1.4882706096360927,0.12796843390259405,-0.6567527638708105,1.7916311606478106
A1+B5+C1+D5,-1.715077929772811,1.4442330585140604,0.11269868858125673,-0.9257442237185896,1.7916311606478166
A1+B5+C1+D6,-1.7150779297728118,0.04800842548685013,0.12154763509808102,-0.7698613984595878,1.7916311606478141
A1+B5+C1+D7,-1.7150779297728111,1.927681552349669,0.11327155159691982,-0.9156526828557116,1.791631160647818
A1+B5+C1+D8,-1.715077929772812,-1.1796385277049213,0.12576097162394406,-0.695639365343019,1.791631160647812
A1+B5+C1+D9,-1.7150779297728114,0.8021162493512396,0.11999401541716277,-0.7972299247332034,1.7916311606478155
A1+B5+C1+D10,-1.715077929772812,-1.6105739662341267,0.12206025082461347,-0.7608311723674595,1.7916311606478097
A1+B5+C2+D1,-1.7150779297728165,-0.5517666961044932,0.12334820114369756,-0.7381426710695543,-0.3228127239286516
A1+B5+C2+D2,-1.7150779297728165,-0.0676612160047179,0.135745360748372,-0.5197546108988663,-0.3228127239286504
A1+B5+C2+D3,-1.715077929772816,0.675871729982507,0.11167310485318296,-0.9438108815707802,-0.3228127239286494
A1+B5+C2+D4,-1.7150779297728167,-1.4882706096360891,0.1342262981597034,-0.5465143802812104,-0.3228127239286531
A1+B5+C2+D5,-1.7150779297728156,1.444233058514064,0.11895655283836623,-0.815505840128987,-0.3228127239286473
A1+B5+C2+D6,-1.7150779297728165,0.048008425486853905,0.1278054993551906,-0.659623014869984,-0.32281272392864985
A1+B5+C2+D7,-1.7150779297728158,1.9276815523496726,0.11952941585402953,-0.8054142992661053,-0.32281272392864585
A1+B5+C2+D8,-1.7150779297728167,-1.1796385277049175,0.13201883588105362,-0.5854009817534154,-0.3228127239286521
A1+B5+C2+D9,-1.715077929772816,0.8021162493512434,0.12625187967427218,-0.6869915411436025,-0.32281272392864824
A1+B5+C2+D10,-1.7150779297728167,-1.610573966234123,0.12831811508172303,-0.6505927887778559,-0.3228127239286539
A1+B5+C3+D1,-1.7150779297728163,-0.5517666961044927,0.12003632914413047,-0.7964845271545852,-0.15263554433624035
A1+B5+C3+D2,-1.7150779297728163,-0.06766121600471724,0.1324334887488047,-0.578096466983901,-0.15263554433623913
A1+B5+C3+D3,-1.7150779297728158,0.6758717299825076,0.10836123285361574,-1.0021527376558135,-0.1526355443362381
A1+B5+C3+D4,-1.7150779297728165,-1.4882706096360883,0.13091442616013627,-0.6048562363662421,-0.15263554433624185
A1+B5+C3+D5,-1.7150779297728154,1.4442330585140644,0.11564468083879892,-0.8738476962140217,-0.15263554433623597
A1+B5+C3+D6,-1.7150779297728163,0.04800842548685457,0.12449362735562344,-0.7179648709550158,-0.15263554433623852
A1+B5+C3+D7,-1.7150779297728156,1.9276815523496735,0.11621754385446229,-0.8637561553511388,-0.15263554433623458
A1+B5+C3+D8,-1.7150779297728165,-1.1796385277049168,0.1287069638814865,-0.6437428378384467,-0.15263554433624082
A1+B5+C3+D9,-1.7150779297728158,0.802116249351244,0.12294000767470488,-0.745333397228637,-0.1526355443362369
A1+B5+C3+D10,-1.7150779297728165,-1.6105739662341223,0.12500624308215566,-0.7089346448628916,-0.15263554433624263
A1+B5+C4+D1,-1.7150779297728154,-0.5517666961044916,0.12494131473336786,-0.7100784210659911,-0.4705416163877674
A1+B5+C4+D2,-1.7150779297728154,-0.06766121600471624,0.13733847433804203,-0.4916903608953081,-0.4705416163877662
A1+B5+C4+D3,-1.715077929772815,0.6758717299825087,0.11326621844285308,-0.9157466315672202,-0.4705416163877652
A1+B5+C4+D4,-1.7150779297728156,-1.4882706096360874,0.13581941174937365,-0.5184501302776482,-0.4705416163877689
A1+B5+C4+D5,-1.7150779297728145,1.4442330585140657,0.12054966642803623,-0.787441590125429,-0.4705416163877631
A1+B5+C4+D6,-1.7150779297728154,0.04800842548685557,0.12939861294486066,-0.6315587648664248,-0.47054161638776565
A1+B5+C4+D7,-1.7150779297728147,1.9276815523496744,0.1211225294436995,-0.7773500492625479,-0.47054161638776165
A1+B5+C4+D8,-1.7150779297728156,-1.179638527704916,0.13361194947072366,-0.5573367317498568,-0.4705416163877679
A1+B5+C4+D9,-1.715077929772815,0.8021162493512451,0.1278449932639423,-0.6589272911400424,-0.47054161638776404
A1+B5+C4+D10,-1.7150779297728156,-1.6105739662341212,0.12991122867139315,-0.6225285387742958,-0.4705416163877697
A1+B5+C5+D1,-1.7150779297728154,-0.5517666961044922,0.1147168992521806,-0.8901914739360781,0.0006153537281755753
A1+B5+C5+D2,-1.7150779297728154,-0.0676612160047169,0.12711405885685478,-0.671803413765395,0.0006153537281768093
A1+B5+C5+D3,-1.715077929772815,0.675871729982508,0.10304180296166594,-1.0958596844373052,0.0006153537281778307
A1+B5+C5+D4,-1.7150779297728156,-1.4882706096360883,0.1255949962681865,-0.6985631831477336,0.0006153537281740429
A1+B5+C5+D5,-1.7150779297728145,1.4442330585140648,0.1103252509468491,-0.967554642995514,0.000615353728179934
A1+B5+C5+D6,-1.7150779297728154,0.048008425486855015,0.11917419746367365,-0.8116718177365075,0.0006153537281773634
A1+B5+C5+D7,-1.7150779297728147,1.927681552349674,0.11089811396251231,-0.9574631021326337,0.000615353728181341
A1+B5+C5+D8,-1.7150779297728156,-1.1796385277049164,0.12338753398953657,-0.7374497846199408,0.0006153537281751009
A1+B5+C5+D9,-1.715077929772815,0.8021162493512445,0.11762057778275493,-0.8390403440101314,0.0006153537281789781
A1+B5+C5+D10,-1.7150779297728156,-1.610573966234122,0.11968681319020597,-0.8026415916443816,0.0006153537281732898
A1+B5+C6+D1,-1.7150779297728167,-0.5517666961044926,0.12156145677934609,-0.7696179160607133,-0.4824011352480587
A1+B5+C6+D2,-1.7150779297728167,-0.06766121600471724,0.13395861638402023,-0.5512298558900306,-0.4824011352480575
A1+B5+C6+D3,-1.7150779297728163,0.6758717299825077,0.10988636048883133,-0.975286126561942,-0.4824011352480565
A1+B5+C6+D4,-1.715077929772817,-1.4882706096360883,0.13243955379535174,-0.5779896252723726,-0.4824011352480602
A1+B5+C6+D5,-1.7150779297728158,1.4442330585140648,0.11716980847401451,-0.8469810851201502,-0.4824011352480544
A1+B5+C6+D6,-1.7150779297728167,0.04800842548685457,0.12601875499083895,-0.6910982598611458,-0.48240113524805694
A1+B5+C6+D7,-1.715077929772816,1.9276815523496735,0.11774267148967783,-0.8368895442572681,-0.48240113524805295
A1+B5+C6+D8,-1.715077929772817,-1.1796385277049168,0.13023209151670204,-0.6168762267445762,-0.4824011352480592
A1+B5+C6+D9,-1.7150779297728163,0.802116249351244,0.1244651353099206,-0.7184667861347633,-0.48240113524805533
A1+B5+C6+D10,-1.715077929772817,-1.6105739662341223,0.12653137071737142,-0.6820680337690173,-0.482401135248061
A1+B5+C7+D1,-1.715077929772816,-0.5517666961044896,0.11922678796755043,-0.810745384707387,-0.7684490512307266
A1+B5+C7+D2,-1.715077929772816,-0.06766121600471424,0.13162394757222468,-0.5923573245367025,-0.7684490512307254
A1+B5+C7+D3,-1.7150779297728156,0.6758717299825107,0.10755169167703574,-1.0164135952086144,-0.7684490512307243
A1+B5+C7+D4,-1.7150779297728163,-1.4882706096360856,0.1301048849835562,-0.6191170939190441,-0.7684490512307283
A1+B5+C7+D5,-1.7150779297728151,1.4442330585140675,0.11483513966221887,-0.8881085537668237,-0.7684490512307222
A1+B5+C7+D6,-1.715077929772816,0.04800842548685757,0.12368408617904342,-0.7322257285078173,-0.7684490512307248
A1+B5+C7+D7,-1.7150779297728154,1.9276815523496766,0.11540800267788213,-0.8780170129039426,-0.7684490512307208
A1+B5+C7+D8,-1.7150779297728163,-1.1796385277049137,0.12789742270490637,-0.6580036953912503,-0.7684490512307269
A1+B5+C7+D9,-1.7150779297728156,0.8021162493512471,0.12213046649812491,-0.7595942547814376,-0.7684490512307232
A1+B5+C7+D10,-1.7150779297728163,-1.6105739662341194,0.12419670190557579,-0.7231955024156905,-0.7684490512307288
A1+B5+C8+D1,-1.7150779297728196,-0.5517666961044884,0.12074522609354711,-0.7839966158441876,-2.1978371670587866
A1+B5+C8+D2,-1.7150779297728196,-0.0676612160047129,0.1331423856982212,-0.5656085556735058,-2.1978371670587853
